bID,pID,AB,H,PA,RL,SAC,SO,TB,W,matchID,AVG,OBP,ov_AB,ov_H,ov_PA,ov_SAC,ov_SO,ov_TB,ov_W,ov_FACED,ov_AVG,ov_OBP,ov_SO_PCT,ov_W_PCT,ov_H_PCT,ovp_AB,ovp_H,ovp_PA,ovp_SAC,ovp_SO,ovp_TB,ovp_W,ovp_FACED,ovp_SO_PCT,ovp_W_PCT,ovp_H_PCT,ovp_AVG,ovp_OBP
edmoj001,clemm001,21,4,27,R,1,9,14,6,edmoj001_clemm001,0.190476190476,0.37037037037,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1266,340,1488,9,269,677,222,46,0.180779569892,0.149193548387,0.228494623656,0.268562401264,0.377688172043
edmoj001,colob001,25,8,31,R,0,8,18,6,edmoj001_colob001,0.32,0.451612903226,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,3625,1007,3960,41,707,2083,335,103,0.178535353535,0.084595959596,0.254292929293,0.277793103448,0.338888888889
edmoj001,coned001,24,5,27,R,1,3,7,3,edmoj001_coned001,0.208333333333,0.296296296296,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1775,451,2040,26,400,893,265,51,0.196078431373,0.129901960784,0.221078431373,0.254084507042,0.350980392157
edmoj001,dempr002,32,9,39,R,0,14,23,7,edmoj001_dempr002,0.28125,0.410256410256,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2381,691,2758,34,448,1350,377,73,0.162436548223,0.136693255983,0.250543872371,0.290214195716,0.387237128354
edmoj001,desse001,28,8,33,R,0,4,22,5,edmoj001_desse001,0.285714285714,0.393939393939,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,668,195,746,8,89,403,78,23,0.119302949062,0.104557640751,0.261394101877,0.291916167665,0.365951742627
edmoj001,erics001,45,14,48,R,0,8,30,3,edmoj001_erics001,0.311111111111,0.354166666667,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2080,647,2352,22,254,1241,272,52,0.107993197279,0.115646258503,0.275085034014,0.311057692308,0.390731292517
edmoj001,estes001,22,7,27,L,0,7,15,5,edmoj001_estes001,0.318181818182,0.444444444444,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1434,412,1671,19,247,772,237,47,0.147815679234,0.141831238779,0.246558946738,0.287308228731,0.388390185518
edmoj001,fassj001,28,9,28,L,0,8,13,0,edmoj001_fassj001,0.321428571429,0.321428571429,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1259,345,1393,11,245,612,134,42,0.175879396985,0.0961952620244,0.247666905958,0.27402700556,0.343862167983
edmoj001,foggj001,23,9,35,R,0,6,21,12,edmoj001_foggj001,0.391304347826,0.6,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,716,241,841,7,91,560,125,26,0.10820451843,0.148632580262,0.286563614744,0.336592178771,0.435196195006
edmoj001,glavt001,21,4,26,L,0,8,4,5,edmoj001_glavt001,0.190476190476,0.346153846154,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
edmoj001,gordt001,40,20,48,R,0,6,33,8,edmoj001_gordt001,0.5,0.583333333333,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1047,288,1236,10,207,514,189,30,0.167475728155,0.152912621359,0.233009708738,0.275071633238,0.385922330097
edmoj001,haraa001,36,6,41,R,0,16,22,5,edmoj001_haraa001,0.166666666667,0.268292682927,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2467,718,2694,27,478,1464,227,72,0.177431328879,0.0842613214551,0.266518188567,0.291041751115,0.350779510022
edmoj001,haynj001,34,11,42,R,0,8,29,8,edmoj001_haynj001,0.323529411765,0.452380952381,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,636,201,768,12,90,367,132,24,0.1171875,0.171875,0.26171875,0.316037735849,0.43359375
edmoj001,hellr001,30,10,34,R,0,6,26,4,edmoj001_hellr001,0.333333333333,0.411764705882,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1257,373,1412,13,207,903,155,42,0.146600566572,0.109773371105,0.264164305949,0.296738265712,0.373937677054
edmoj001,hentp001,27,9,27,R,0,3,21,0,edmoj001_hentp001,0.333333333333,0.333333333333,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1629,431,1826,20,229,870,197,45,0.125410733844,0.107886089814,0.236035049288,0.264579496624,0.343921139102
edmoj001,hernl003,23,7,31,R,0,6,25,8,edmoj001_hernl003,0.304347826087,0.483870967742,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4953,1499,5519,73,685,2885,566,129,0.124116687806,0.102554810654,0.271607175213,0.3026448617,0.374161985867
edmoj001,hudst001,25,10,31,R,1,6,18,6,edmoj001_hudst001,0.4,0.516129032258,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4339,1170,4822,50,674,2171,483,117,0.139776026545,0.100165906263,0.242637909581,0.26964738419,0.342803815844
edmoj001,jennj001,23,3,28,R,0,5,3,5,edmoj001_jennj001,0.130434782609,0.285714285714,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,972,300,1125,7,111,577,153,31,0.0986666666667,0.136,0.266666666667,0.308641975309,0.402666666667
edmoj001,johnr005,27,7,32,L,0,7,19,5,edmoj001_johnr005,0.259259259259,0.375,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4005,980,4438,36,1166,1949,433,106,0.262730959892,0.0975664713835,0.220820189274,0.244694132335,0.318386660658
edmoj001,liebj001,34,13,40,R,0,6,41,6,edmoj001_liebj001,0.382352941176,0.475,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2502,765,2684,28,407,1546,182,73,0.151639344262,0.0678092399404,0.285022354694,0.305755395683,0.352831594635
edmoj001,limaj001,24,7,29,R,0,4,15,5,edmoj001_limaj001,0.291666666667,0.413793103448,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,954,298,1051,8,110,668,97,34,0.104662226451,0.0922930542341,0.283539486204,0.312368972746,0.375832540438
edmoj001,lowed001,32,6,34,R,0,4,12,2,edmoj001_lowed001,0.1875,0.235294117647,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,3221,950,3560,27,472,1725,339,96,0.132584269663,0.0952247191011,0.266853932584,0.294939459795,0.362078651685
edmoj001,maddg002,42,11,43,R,0,8,25,1,edmoj001_maddg002,0.261904761905,0.279069767442,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
edmoj001,mcdob001,30,9,31,R,0,8,19,1,edmoj001_mcdob001,0.3,0.322580645161,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,696,187,768,8,99,394,72,21,0.12890625,0.09375,0.243489583333,0.26867816092,0.337239583333
edmoj001,mcdoj001,27,7,28,R,1,6,17,1,edmoj001_mcdoj001,0.259259259259,0.285714285714,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,789,223,870,10,120,403,81,20,0.137931034483,0.0931034482759,0.25632183908,0.282636248416,0.349425287356
edmoj001,millw001,41,12,53,R,1,12,34,12,edmoj001_millw001,0.292682926829,0.452830188679,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,580,145,666,3,130,309,86,19,0.195195195195,0.129129129129,0.217717717718,0.25,0.346846846847
edmoj001,moehb001,41,15,45,R,0,6,53,4,edmoj001_moehb001,0.365853658537,0.422222222222,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,929,301,1038,11,120,631,109,32,0.115606936416,0.105009633911,0.289980732177,0.324004305705,0.394990366089
edmoj001,moyej001,29,8,30,L,0,2,14,1,edmoj001_moyej001,0.275862068966,0.3,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4907,1438,5382,45,653,2971,475,120,0.121330360461,0.0882571534745,0.267186919361,0.293050743835,0.355444072835
edmoj001,mussm001,37,8,41,R,1,14,21,4,edmoj001_mussm001,0.216216216216,0.292682926829,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4858,1283,5200,45,1000,2494,342,116,0.192307692308,0.0657692307692,0.246730769231,0.264100452861,0.3125
edmoj001,myerb001,25,7,31,R,0,6,18,6,edmoj001_myerb001,0.28,0.41935483871,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1695,482,1873,11,314,1035,178,49,0.167645488521,0.0950347036839,0.257341163908,0.284365781711,0.352375867592
edmoj001,oswar001,51,11,56,R,3,20,21,5,edmoj001_oswar001,0.21568627451,0.285714285714,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2720,767,2929,37,530,1475,209,76,0.180949129396,0.0713554114032,0.261864117446,0.281985294118,0.333219528849
edmoj001,pennb002,35,9,44,R,0,10,15,9,edmoj001_pennb002,0.257142857143,0.409090909091,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1985,578,2210,21,271,1089,225,59,0.122624434389,0.101809954751,0.261538461538,0.291183879093,0.36334841629
edmoj001,petta001,36,5,37,L,0,8,14,1,edmoj001_petta001,0.138888888889,0.162162162162,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4684,1338,5127,60,833,2364,443,127,0.162473181198,0.0864053052467,0.260971328262,0.285653287788,0.347376633509
edmoj001,priom001,23,6,31,R,0,9,10,8,edmoj001_priom001,0.260869565217,0.451612903226,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,249,64,285,0,77,130,36,9,0.270175438596,0.126315789474,0.224561403509,0.25702811245,0.350877192982
edmoj001,radkb001,40,13,42,R,0,7,25,2,edmoj001_radkb001,0.325,0.357142857143,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,3854,1154,4082,45,566,2361,228,93,0.138657520823,0.0558549730524,0.28270455659,0.299429164504,0.338559529642
edmoj001,ritct001,21,8,26,R,1,7,16,5,edmoj001_ritct001,0.380952380952,0.5,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,278,92,301,5,33,162,23,10,0.109634551495,0.0764119601329,0.305647840532,0.330935251799,0.382059800664
edmoj001,rogek001,43,10,47,L,0,16,25,4,edmoj001_rogek001,0.232558139535,0.297872340426,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4058,1138,4513,43,590,2208,455,107,0.130733436738,0.100819853756,0.252160425438,0.280433711188,0.352980279193
edmoj001,ruetk001,25,7,27,L,1,2,15,2,edmoj001_ruetk001,0.28,0.333333333333,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2168,628,2402,26,189,1213,234,61,0.078684429642,0.097418817652,0.261448792673,0.289667896679,0.358867610325
edmoj001,ruscg001,51,13,54,L,0,12,17,3,edmoj001_ruscg001,0.254901960784,0.296296296296,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1088,349,1205,9,190,698,117,35,0.157676348548,0.0970954356846,0.289626556017,0.320772058824,0.386721991701
edmoj001,schmj001,22,7,28,R,0,6,19,6,edmoj001_schmj001,0.318181818182,0.464285714286,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2355,619,2655,30,462,1229,300,68,0.174011299435,0.112994350282,0.233145009416,0.262845010616,0.346139359699
edmoj001,sheeb001,55,11,60,R,0,18,29,5,edmoj001_sheeb001,0.2,0.266666666667,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1825,531,1945,14,339,1072,120,50,0.174293059126,0.0616966580977,0.273007712082,0.29095890411,0.33470437018
edmoj001,villr001,22,7,26,L,0,5,17,4,edmoj001_villr001,0.318181818182,0.423076923077,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,201,61,250,2,35,113,49,8,0.14,0.196,0.244,0.303482587065,0.44
edmoj001,waket001,40,17,42,R,0,3,27,2,edmoj001_waket001,0.425,0.452380952381,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,4602,1192,5176,45,783,2465,574,113,0.15127511592,0.110896445131,0.23029366306,0.25901781834,0.341190108192
edmoj001,welld001,35,11,37,L,0,7,27,2,edmoj001_welld001,0.314285714286,0.351351351351,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,3351,983,3559,23,495,1947,208,80,0.139084012363,0.0584433829727,0.276201180107,0.293345270069,0.33464456308
edmoj001,wellk001,23,4,31,R,0,9,8,8,edmoj001_wellk001,0.173913043478,0.387096774194,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,808,223,966,10,153,487,158,29,0.158385093168,0.163561076605,0.230848861284,0.27599009901,0.394409937888
edmoj001,willw001,24,5,26,R,0,2,5,2,edmoj001_willw001,0.208333333333,0.269230769231,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2502,702,2758,30,373,1486,256,74,0.135242929659,0.0928208846991,0.254532269761,0.280575539568,0.34735315446
edmoj001,wittb001,24,6,26,R,0,8,12,2,edmoj001_wittb001,0.25,0.307692307692,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,984,321,1140,15,163,644,156,28,0.14298245614,0.136842105263,0.281578947368,0.326219512195,0.418421052632
edmoj001,woodk002,39,11,50,R,1,14,29,11,edmoj001_woodk002,0.282051282051,0.44,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1071,251,1265,15,294,578,194,36,0.232411067194,0.153359683794,0.198418972332,0.234360410831,0.351778656126
edmoj001,wrigj001,21,3,30,R,0,6,7,9,edmoj001_wrigj001,0.142857142857,0.4,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,1608,492,1887,11,182,995,279,55,0.096449390567,0.147853736089,0.260731319555,0.305970149254,0.408585055644
edmoj001,zambc001,44,10,56,R,0,19,22,12,edmoj001_zambc001,0.227272727273,0.392857142857,1904,542,2198,15,485,1234,294,60,0.284663865546,0.380345768881,0.220655141037,0.133757961783,0.246587807097,2555,622,2982,21,550,1227,427,73,0.184439973172,0.143192488263,0.208584842388,0.243444227006,0.351777330651
jay-j001,arrob001,40,15,41,R,0,6,28,1,jay-j001_arrob001,0.375,0.390243902439,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,2779,785,3043,32,380,1615,264,81,0.124876766349,0.0867564903056,0.257969109431,0.282475710687,0.344725599737
jay-j001,bailh001,27,8,29,R,0,1,21,2,jay-j001_bailh001,0.296296296296,0.344827586207,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,636,177,713,6,130,355,77,21,0.182328190743,0.107994389902,0.24824684432,0.278301886792,0.356241234222
jay-j001,burna001,23,7,27,R,0,6,11,4,jay-j001_burna001,0.304347826087,0.407407407407,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,2992,767,3342,42,678,1469,350,92,0.202872531418,0.104727707959,0.229503291442,0.25635026738,0.334230999402
jay-j001,cuetj001,25,12,28,R,1,3,26,3,jay-j001_cuetj001,0.48,0.535714285714,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,840,230,941,7,152,478,101,25,0.161530286929,0.107332624867,0.244420828905,0.27380952381,0.351753453773
jay-j001,estrm001,23,6,27,R,0,3,10,4,jay-j001_estrm001,0.260869565217,0.37037037037,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,158,47,170,0,25,111,12,6,0.147058823529,0.0705882352941,0.276470588235,0.29746835443,0.347058823529
jay-j001,gally001,33,10,33,R,2,3,18,0,jay-j001_gally001,0.30303030303,0.30303030303,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,972,278,1097,14,207,535,125,29,0.18869644485,0.113947128532,0.253418413856,0.286008230453,0.367365542388
jay-j001,latom001,30,11,33,R,1,6,15,3,jay-j001_latom001,0.366666666667,0.424242424242,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,387,103,421,3,83,175,34,14,0.197149643705,0.0807600950119,0.244655581948,0.266149870801,0.32541567696
jay-j001,leakm001,31,7,35,R,0,9,9,4,jay-j001_leakm001,0.225806451613,0.314285714286,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,487,140,531,6,77,239,44,14,0.145009416196,0.0828625235405,0.263653483992,0.287474332649,0.346516007533
jay-j001,norrb001,28,8,30,R,1,4,12,2,jay-j001_norrb001,0.285714285714,0.333333333333,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,392,114,435,2,71,227,43,13,0.163218390805,0.0988505747126,0.262068965517,0.290816326531,0.36091954023
jay-j001,woodt004,32,13,35,L,1,2,19,3,jay-j001_woodt004,0.40625,0.457142857143,292,97,318,6,43,169,26,10,0.332191780822,0.38679245283,0.135220125786,0.0817610062893,0.305031446541,262,80,292,4,40,182,30,9,0.13698630137,0.102739726027,0.27397260274,0.30534351145,0.376712328767
reesp001,astap001,26,4,26,R,0,6,6,0,reesp001_astap001,0.153846153846,0.153846153846,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,2304,699,2595,27,400,1427,291,62,0.154142581888,0.112138728324,0.26936416185,0.303385416667,0.381502890173
reesp001,benea001,31,8,35,R,2,2,16,4,reesp001_benea001,0.258064516129,0.342857142857,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,1892,525,2118,25,374,1107,226,48,0.176581680831,0.106704438149,0.247875354108,0.277484143763,0.354579792257
reesp001,clemm001,32,7,34,R,0,8,15,2,reesp001_clemm001,0.21875,0.264705882353,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,1266,340,1488,9,269,677,222,46,0.180779569892,0.149193548387,0.228494623656,0.268562401264,0.377688172043
reesp001,glavt001,28,7,31,L,0,7,7,3,reesp001_glavt001,0.25,0.322580645161,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
reesp001,haynj001,25,10,26,R,1,1,24,1,reesp001_haynj001,0.4,0.423076923077,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,636,201,768,12,90,367,132,24,0.1171875,0.171875,0.26171875,0.316037735849,0.43359375
reesp001,leita001,29,12,36,L,0,2,26,7,reesp001_leita001,0.413793103448,0.527777777778,200,54,218,3,31,102,18,7,0.27,0.330275229358,0.142201834862,0.0825688073394,0.247706422018,2407,651,2815,23,453,1208,408,72,0.160923623446,0.144937833037,0.231261101243,0.270461154965,0.376198934281
